sp,type,sampler,nbon,rep,deg,monitored,layer
node_55,realized,Realized interactions,136,79,57,43,2
node_55,realized,Realized interactions,141,79,57,40,2
node_55,realized,Realized interactions,146,79,57,43,2
node_55,realized,Realized interactions,151,79,57,40,2
node_55,realized,Realized interactions,156,79,57,41,2
node_55,realized,Realized interactions,161,79,57,42,2
node_55,realized,Realized interactions,166,79,57,44,2
node_55,realized,Realized interactions,171,79,57,44,2
node_55,realized,Realized interactions,176,79,57,46,2
node_55,realized,Realized interactions,181,79,57,45,2
node_55,realized,Realized interactions,186,79,57,46,2
node_55,realized,Realized interactions,191,79,57,46,2
node_55,realized,Realized interactions,196,79,57,46,2
node_55,realized,Realized interactions,201,79,57,45,2
node_55,realized,Realized interactions,206,79,57,41,2
node_55,realized,Realized interactions,211,79,57,45,2
node_55,realized,Realized interactions,216,79,57,42,2
node_55,realized,Realized interactions,221,79,57,46,2
node_55,realized,Realized interactions,226,79,57,47,2
node_55,realized,Realized interactions,231,79,57,48,2
node_55,realized,Realized interactions,236,79,57,50,2
node_55,realized,Realized interactions,241,79,57,49,2
node_55,realized,Realized interactions,246,79,57,46,2
node_55,realized,Realized interactions,251,79,57,50,2
node_55,realized,Realized interactions,256,79,57,39,2
node_55,realized,Realized interactions,261,79,57,47,2
node_55,realized,Realized interactions,266,79,57,46,2
node_55,realized,Realized interactions,271,79,57,48,2
node_55,realized,Realized interactions,276,79,57,48,2
node_55,realized,Realized interactions,281,79,57,48,2
node_55,realized,Realized interactions,286,79,57,48,2
node_55,realized,Realized interactions,291,79,57,51,2
node_55,realized,Realized interactions,296,79,57,50,2
node_55,realized,Realized interactions,301,79,57,50,2
node_55,realized,Realized interactions,306,79,57,49,2
node_55,realized,Realized interactions,311,79,57,50,2
node_55,realized,Realized interactions,316,79,57,48,2
node_55,realized,Realized interactions,321,79,57,51,2
node_55,realized,Realized interactions,326,79,57,51,2
node_55,realized,Realized interactions,331,79,57,53,2
node_55,realized,Realized interactions,336,79,57,51,2
node_55,realized,Realized interactions,341,79,57,52,2
node_55,realized,Realized interactions,346,79,57,52,2
node_55,realized,Realized interactions,351,79,57,46,2
node_55,realized,Realized interactions,356,79,57,53,2
node_55,realized,Realized interactions,361,79,57,51,2
node_55,realized,Realized interactions,366,79,57,53,2
node_55,realized,Realized interactions,371,79,57,49,2
node_55,realized,Realized interactions,376,79,57,51,2
node_55,realized,Realized interactions,381,79,57,53,2
node_55,realized,Realized interactions,386,79,57,49,2
node_55,realized,Realized interactions,391,79,57,54,2
node_55,realized,Realized interactions,396,79,57,51,2
node_55,realized,Realized interactions,401,79,57,55,2
node_55,realized,Realized interactions,406,79,57,52,2
node_55,realized,Realized interactions,411,79,57,50,2
node_55,realized,Realized interactions,416,79,57,50,2
node_55,realized,Realized interactions,421,79,57,51,2
node_55,realized,Realized interactions,426,79,57,52,2
node_55,realized,Realized interactions,431,79,57,52,2
node_55,realized,Realized interactions,436,79,57,51,2
node_55,realized,Realized interactions,441,79,57,53,2
node_55,realized,Realized interactions,446,79,57,54,2
node_55,realized,Realized interactions,451,79,57,54,2
node_55,realized,Realized interactions,456,79,57,55,2
node_55,realized,Realized interactions,461,79,57,56,2
node_55,realized,Realized interactions,466,79,57,51,2
node_55,realized,Realized interactions,471,79,57,52,2
node_55,realized,Realized interactions,476,79,57,52,2
node_55,realized,Realized interactions,481,79,57,50,2
node_55,realized,Realized interactions,486,79,57,50,2
node_55,realized,Realized interactions,491,79,57,54,2
node_55,realized,Realized interactions,496,79,57,49,2
node_55,realized,Realized interactions,1,80,57,2,2
node_55,realized,Realized interactions,6,80,57,7,2
node_55,realized,Realized interactions,11,80,57,13,2
node_55,realized,Realized interactions,16,80,57,13,2
node_55,realized,Realized interactions,21,80,57,18,2
node_55,realized,Realized interactions,26,80,57,19,2
node_55,realized,Realized interactions,31,80,57,20,2
node_55,realized,Realized interactions,36,80,57,25,2
node_55,realized,Realized interactions,41,80,57,26,2
node_55,realized,Realized interactions,46,80,57,27,2
node_55,realized,Realized interactions,51,80,57,33,2
node_55,realized,Realized interactions,56,80,57,29,2
node_55,realized,Realized interactions,61,80,57,37,2
node_55,realized,Realized interactions,66,80,57,34,2
node_55,realized,Realized interactions,71,80,57,30,2
node_55,realized,Realized interactions,76,80,57,36,2
node_55,realized,Realized interactions,81,80,57,36,2
node_55,realized,Realized interactions,86,80,57,37,2
node_55,realized,Realized interactions,91,80,57,38,2
node_55,realized,Realized interactions,96,80,57,37,2
node_55,realized,Realized interactions,101,80,57,40,2
node_55,realized,Realized interactions,106,80,57,41,2
node_55,realized,Realized interactions,111,80,57,40,2
node_55,realized,Realized interactions,116,80,57,40,2
node_55,realized,Realized interactions,121,80,57,39,2
node_55,realized,Realized interactions,126,80,57,38,2
node_55,realized,Realized interactions,131,80,57,41,2
node_55,realized,Realized interactions,136,80,57,42,2
node_55,realized,Realized interactions,141,80,57,41,2
node_55,realized,Realized interactions,146,80,57,41,2
node_55,realized,Realized interactions,151,80,57,44,2
node_55,realized,Realized interactions,156,80,57,48,2
node_55,realized,Realized interactions,161,80,57,44,2
node_55,realized,Realized interactions,166,80,57,39,2
node_55,realized,Realized interactions,171,80,57,43,2
node_55,realized,Realized interactions,176,80,57,43,2
node_55,realized,Realized interactions,181,80,57,41,2
node_55,realized,Realized interactions,186,80,57,45,2
node_55,realized,Realized interactions,191,80,57,42,2
node_55,realized,Realized interactions,196,80,57,46,2
node_55,realized,Realized interactions,201,80,57,43,2
node_55,realized,Realized interactions,206,80,57,48,2
node_55,realized,Realized interactions,211,80,57,45,2
node_55,realized,Realized interactions,216,80,57,49,2
node_55,realized,Realized interactions,221,80,57,46,2
node_55,realized,Realized interactions,226,80,57,45,2
node_55,realized,Realized interactions,231,80,57,45,2
node_55,realized,Realized interactions,236,80,57,51,2
node_55,realized,Realized interactions,241,80,57,48,2
node_55,realized,Realized interactions,246,80,57,45,2
node_55,realized,Realized interactions,251,80,57,49,2
node_55,realized,Realized interactions,256,80,57,51,2
node_55,realized,Realized interactions,261,80,57,49,2
node_55,realized,Realized interactions,266,80,57,50,2
node_55,realized,Realized interactions,271,80,57,48,2
node_55,realized,Realized interactions,276,80,57,54,2
node_55,realized,Realized interactions,281,80,57,49,2
node_55,realized,Realized interactions,286,80,57,48,2
node_55,realized,Realized interactions,291,80,57,48,2
node_55,realized,Realized interactions,296,80,57,50,2
node_55,realized,Realized interactions,301,80,57,49,2
node_55,realized,Realized interactions,306,80,57,48,2
node_55,realized,Realized interactions,311,80,57,53,2
node_55,realized,Realized interactions,316,80,57,51,2
node_55,realized,Realized interactions,321,80,57,51,2
node_55,realized,Realized interactions,326,80,57,50,2
node_55,realized,Realized interactions,331,80,57,50,2
node_55,realized,Realized interactions,336,80,57,49,2
node_55,realized,Realized interactions,341,80,57,55,2
node_55,realized,Realized interactions,346,80,57,48,2
node_55,realized,Realized interactions,351,80,57,52,2
node_55,realized,Realized interactions,356,80,57,51,2
node_55,realized,Realized interactions,361,80,57,47,2
node_55,realized,Realized interactions,366,80,57,51,2
node_55,realized,Realized interactions,371,80,57,49,2
node_55,realized,Realized interactions,376,80,57,49,2
node_55,realized,Realized interactions,381,80,57,50,2
node_55,realized,Realized interactions,386,80,57,51,2
node_55,realized,Realized interactions,391,80,57,53,2
node_55,realized,Realized interactions,396,80,57,54,2
node_55,realized,Realized interactions,401,80,57,52,2
node_55,realized,Realized interactions,406,80,57,50,2
node_55,realized,Realized interactions,411,80,57,54,2
node_55,realized,Realized interactions,416,80,57,52,2
node_55,realized,Realized interactions,421,80,57,50,2
node_55,realized,Realized interactions,426,80,57,48,2
node_55,realized,Realized interactions,431,80,57,55,2
node_55,realized,Realized interactions,436,80,57,50,2
node_55,realized,Realized interactions,441,80,57,52,2
node_55,realized,Realized interactions,446,80,57,53,2
node_55,realized,Realized interactions,451,80,57,53,2
node_55,realized,Realized interactions,456,80,57,55,2
node_55,realized,Realized interactions,461,80,57,53,2
node_55,realized,Realized interactions,466,80,57,52,2
node_55,realized,Realized interactions,471,80,57,55,2
node_55,realized,Realized interactions,476,80,57,52,2
node_55,realized,Realized interactions,481,80,57,55,2
node_55,realized,Realized interactions,486,80,57,54,2
node_55,realized,Realized interactions,491,80,57,53,2
node_55,realized,Realized interactions,496,80,57,54,2
node_55,realized,Realized interactions,1,81,57,1,2
node_55,realized,Realized interactions,6,81,57,7,2
node_55,realized,Realized interactions,11,81,57,14,2
node_55,realized,Realized interactions,16,81,57,12,2
node_55,realized,Realized interactions,21,81,57,22,2
node_55,realized,Realized interactions,26,81,57,17,2
node_55,realized,Realized interactions,31,81,57,24,2
node_55,realized,Realized interactions,36,81,57,21,2
node_55,realized,Realized interactions,41,81,57,29,2
node_55,realized,Realized interactions,46,81,57,32,2
node_55,realized,Realized interactions,51,81,57,30,2
node_55,realized,Realized interactions,56,81,57,32,2
node_55,realized,Realized interactions,61,81,57,29,2
node_55,realized,Realized interactions,66,81,57,34,2
node_55,realized,Realized interactions,71,81,57,39,2
node_55,realized,Realized interactions,76,81,57,36,2
node_55,realized,Realized interactions,81,81,57,33,2
node_55,realized,Realized interactions,86,81,57,35,2
node_55,realized,Realized interactions,91,81,57,39,2
node_55,realized,Realized interactions,96,81,57,43,2
node_55,realized,Realized interactions,101,81,57,36,2
node_55,realized,Realized interactions,106,81,57,42,2
node_55,realized,Realized interactions,111,81,57,38,2
node_55,realized,Realized interactions,116,81,57,37,2
node_55,realized,Realized interactions,121,81,57,41,2
node_55,realized,Realized interactions,126,81,57,43,2
node_55,realized,Realized interactions,131,81,57,36,2
node_55,realized,Realized interactions,136,81,57,42,2
node_55,realized,Realized interactions,141,81,57,44,2
node_55,realized,Realized interactions,146,81,57,42,2
node_55,realized,Realized interactions,151,81,57,41,2
node_55,realized,Realized interactions,156,81,57,45,2
node_55,realized,Realized interactions,161,81,57,44,2
node_55,realized,Realized interactions,166,81,57,46,2
node_55,realized,Realized interactions,171,81,57,47,2
node_55,realized,Realized interactions,176,81,57,45,2
node_55,realized,Realized interactions,181,81,57,48,2
node_55,realized,Realized interactions,186,81,57,47,2
node_55,realized,Realized interactions,191,81,57,43,2
node_55,realized,Realized interactions,196,81,57,45,2
node_55,realized,Realized interactions,201,81,57,48,2
node_55,realized,Realized interactions,206,81,57,45,2
node_55,realized,Realized interactions,211,81,57,44,2
node_55,realized,Realized interactions,216,81,57,50,2
node_55,realized,Realized interactions,221,81,57,46,2
node_55,realized,Realized interactions,226,81,57,46,2
node_55,realized,Realized interactions,231,81,57,44,2
node_55,realized,Realized interactions,236,81,57,48,2
node_55,realized,Realized interactions,241,81,57,49,2
node_55,realized,Realized interactions,246,81,57,48,2
node_55,realized,Realized interactions,251,81,57,51,2
node_55,realized,Realized interactions,256,81,57,48,2
node_55,realized,Realized interactions,261,81,57,50,2
node_55,realized,Realized interactions,266,81,57,44,2
node_55,realized,Realized interactions,271,81,57,48,2
node_55,realized,Realized interactions,276,81,57,51,2
node_55,realized,Realized interactions,281,81,57,47,2
node_55,realized,Realized interactions,286,81,57,49,2
node_55,realized,Realized interactions,291,81,57,53,2
node_55,realized,Realized interactions,296,81,57,48,2
node_55,realized,Realized interactions,301,81,57,48,2
node_55,realized,Realized interactions,306,81,57,50,2
node_55,realized,Realized interactions,311,81,57,46,2
node_55,realized,Realized interactions,316,81,57,51,2
node_55,realized,Realized interactions,321,81,57,49,2
node_55,realized,Realized interactions,326,81,57,52,2
node_55,realized,Realized interactions,331,81,57,53,2
node_55,realized,Realized interactions,336,81,57,52,2
node_55,realized,Realized interactions,341,81,57,49,2
node_55,realized,Realized interactions,346,81,57,53,2
node_55,realized,Realized interactions,351,81,57,49,2
node_55,realized,Realized interactions,356,81,57,48,2
node_55,realized,Realized interactions,361,81,57,51,2
node_55,realized,Realized interactions,366,81,57,53,2
node_55,realized,Realized interactions,371,81,57,49,2
node_55,realized,Realized interactions,376,81,57,52,2
node_55,realized,Realized interactions,381,81,57,50,2
node_55,realized,Realized interactions,386,81,57,50,2
node_55,realized,Realized interactions,391,81,57,52,2
node_55,realized,Realized interactions,396,81,57,51,2
node_55,realized,Realized interactions,401,81,57,47,2
node_55,realized,Realized interactions,406,81,57,51,2
