sim,variable,eff,eff_low,eff_upp,rmse,occ,set,eff_confint_upp,eff_confint_low
192,Balanced Mask,1052.950673071839,987.6666738815171,1118.0682154372828,0.016182192302617186,0.9349,samplers,987.6666738815171,1118.0682154372828
193,Uncertainty Sampling,459.1002788089703,433.2274409885616,497.34137391271116,0.011978227844956465,0.6039,samplers,433.2274409885616,497.34137391271116
193,Weighted Balanced Acceptance,559.6370566733591,521.7984800651526,590.6914861585362,0.013133778495513223,0.6039,samplers,521.7984800651526,590.6914861585362
193,Balanced Acceptance,758.4818453540726,704.3754071542406,810.2359197668159,0.012099157993197268,0.6039,samplers,704.3754071542406,810.2359197668159
193,Balanced Mask,458.18290419432753,428.916326966865,492.39225211712017,0.012835765894846264,0.6039,samplers,428.916326966865,492.39225211712017
194,Uncertainty Sampling,3227.5017923306095,3003.268508275987,3440.8371512824397,0.008404358562709323,0.7411,samplers,3003.268508275987,3440.8371512824397
194,Weighted Balanced Acceptance,3399.789777588406,3138.3764083473825,3646.327877766501,0.009449345606864966,0.7411,samplers,3138.3764083473825,3646.327877766501
194,Balanced Acceptance,4160.910005237846,3910.743858288866,4516.520978387389,0.009049237957439052,0.7411,samplers,3910.743858288866,4516.520978387389
194,Balanced Mask,3132.1053016173223,2949.687988563359,3345.8206487167317,0.010436949175797251,0.7411,samplers,2949.687988563359,3345.8206487167317
195,Uncertainty Sampling,3712.562728195038,3359.2320774282016,3981.781774571026,0.013649720223069607,0.6694,samplers,3359.2320774282016,3981.781774571026
195,Weighted Balanced Acceptance,4127.752217427436,3840.973310696248,4580.203376867549,0.012124410905883657,0.6694,samplers,3840.973310696248,4580.203376867549
195,Balanced Acceptance,5396.549696201747,4844.039611676518,5952.251820514902,0.010739390553106593,0.6694,samplers,4844.039611676518,5952.251820514902
195,Balanced Mask,3682.9777655259677,3359.2320774282016,3957.9602378518016,0.00962279867509635,0.6694,samplers,3359.2320774282016,3957.9602378518016
196,Uncertainty Sampling,637.3388506796882,605.0410223745463,667.3442717390026,0.016454977885298417,0.8552,samplers,605.0410223745463,667.3442717390026
196,Weighted Balanced Acceptance,627.2215714308344,595.4364470786151,670.0192627400498,0.017175340243681936,0.8552,samplers,595.4364470786151,670.0192627400498
196,Balanced Acceptance,721.486641447388,675.4014551228734,763.0468743195427,0.015891759086584863,0.8552,samplers,675.4014551228734,763.0468743195427
196,Balanced Mask,616.0314771453501,588.3332040945139,650.215250073785,0.017349149935641187,0.8552,samplers,588.3332040945139,650.215250073785
197,Uncertainty Sampling,4534.625056724261,4111.2725419162825,5112.836834359386,0.01512510506244066,0.5481,samplers,4111.2725419162825,5112.836834359386
197,Weighted Balanced Acceptance,5741.761270581911,5237.041836531193,6358.396391448564,0.013804140714346384,0.5481,samplers,5237.041836531193,6358.396391448564
197,Balanced Acceptance,7907.39191970552,7083.633674648308,9077.617873048004,0.011279421267570745,0.5481,samplers,7083.633674648308,9077.617873048004
197,Balanced Mask,4525.563964614372,4103.057393204957,5082.24861097484,0.014861217509102758,0.5481,samplers,4103.057393204957,5082.24861097484
198,Uncertainty Sampling,1030.0364476138166,962.3157949253756,1087.1934815309905,0.01419371450045466,0.72,samplers,962.3157949253756,1087.1934815309905
198,Weighted Balanced Acceptance,1106.9421437605106,1042.4725962434718,1177.7520615241278,0.01286857067822113,0.72,samplers,1042.4725962434718,1177.7520615241278
198,Balanced Acceptance,1376.6089473322777,1296.4337038087856,1473.4844812284207,0.012387492011639564,0.72,samplers,1296.4337038087856,1473.4844812284207
198,Balanced Mask,999.5912709007819,947.0397488904282,1074.223836310353,0.012274367650679376,0.72,samplers,947.0397488904282,1074.223836310353
199,Uncertainty Sampling,574.379921082227,536.6168077118871,614.800522460634,0.027909668719383454,0.6844,samplers,536.6168077118871,614.800522460634
199,Weighted Balanced Acceptance,623.4691353253818,583.6448480573416,660.7034245188274,0.02866079106932858,0.6844,samplers,583.6448480573416,660.7034245188274
199,Balanced Acceptance,787.8617765090737,739.0135551297664,843.3056484841833,0.028908082006578822,0.6844,samplers,739.0135551297664,843.3056484841833
199,Balanced Mask,560.7575629700925,525.9900309069753,597.8232018693335,0.028298536956316178,0.6844,samplers,525.9900309069753,597.8232018693335
200,Uncertainty Sampling,1154.4286990996286,1080.6892025655816,1233.1997193466814,0.011853059378256994,0.8832,samplers,1080.6892025655816,1233.1997193466814
200,Weighted Balanced Acceptance,1168.366698009867,1100.3197158082664,1235.6688339883626,0.013262326227567659,0.8832,samplers,1100.3197158082664,1235.6688339883626
200,Balanced Acceptance,1286.102580663356,1206.3629290519955,1365.638917383036,0.011642459499861313,0.8832,samplers,1206.3629290519955,1365.638917383036
200,Balanced Mask,1149.8197474572341,1085.0210504800893,1225.8219387299328,0.011745336490980259,0.8832,samplers,1085.0210504800893,1225.8219387299328
