sim,set,sp,type,sampler,layer,offset,nbon,low,med,upp,deg,confint_low,confint_upp,pmax
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,10,0.0,0.017543859649122806,0.07017543859649122,57,0.017543859649122806,0.03508771929824561,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,15,0.0,0.05263157894736842,0.07982456140350873,57,0.03508771929824561,0.05263157894736842,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,20,0.017543859649122806,0.05263157894736842,0.11491228070175434,57,0.05263157894736842,0.07017543859649122,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,25,0.017543859649122806,0.07017543859649122,0.14035087719298245,57,0.07017543859649122,0.07017543859649122,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,30,0.025438596491228073,0.07017543859649122,0.14999999999999994,57,0.07017543859649122,0.08771929824561403,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,35,0.03508771929824561,0.08771929824561403,0.14999999999999994,57,0.08771929824561403,0.10526315789473684,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,40,0.03508771929824561,0.08771929824561403,0.17543859649122806,57,0.07017543859649122,0.10526315789473684,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,45,0.0780701754385965,0.12280701754385964,0.16754385964912274,57,0.10526315789473684,0.12280701754385964,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,50,0.060526315789473685,0.12280701754385964,0.19298245614035087,57,0.10526315789473684,0.12280701754385964,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,55,0.0780701754385965,0.14035087719298245,0.2201754385964912,57,0.12280701754385964,0.15789473684210525,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,60,0.0780701754385965,0.14035087719298245,0.21052631578947367,57,0.14035087719298245,0.15789473684210525,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,65,0.08771929824561403,0.15789473684210525,0.22807017543859648,57,0.15789473684210525,0.17543859649122806,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,70,0.10526315789473684,0.15789473684210525,0.21052631578947367,57,0.14035087719298245,0.17543859649122806,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,75,0.10526315789473684,0.17543859649122806,0.2552631578947368,57,0.17543859649122806,0.19298245614035087,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,80,0.11315789473684211,0.19298245614035087,0.24561403508771928,57,0.17543859649122806,0.19298245614035087,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,85,0.10526315789473684,0.19298245614035087,0.2728070175438596,57,0.17543859649122806,0.21052631578947367,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,90,0.12280701754385964,0.19298245614035087,0.2728070175438596,57,0.19298245614035087,0.21052631578947367,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,95,0.1482456140350877,0.21052631578947367,0.3157894736842105,57,0.19298245614035087,0.22807017543859648,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,100,0.12280701754385964,0.21052631578947367,0.3157894736842105,57,0.21052631578947367,0.22807017543859648,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,105,0.1482456140350877,0.21052631578947367,0.2982456140350877,57,0.19298245614035087,0.21052631578947367,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,110,0.16578947368421051,0.24561403508771928,0.3157894736842105,57,0.21052631578947367,0.2631578947368421,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,115,0.17543859649122806,0.2631578947368421,0.3333333333333333,57,0.24561403508771928,0.2631578947368421,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,120,0.19298245614035087,0.2631578947368421,0.325438596491228,57,0.24561403508771928,0.2807017543859649,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,125,0.18333333333333332,0.23684210526315788,0.3333333333333333,57,0.22807017543859648,0.24561403508771928,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,130,0.19298245614035087,0.2719298245614035,0.36052631578947364,57,0.2631578947368421,0.2807017543859649,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,135,0.20087719298245613,0.2631578947368421,0.36052631578947364,57,0.2631578947368421,0.2807017543859649,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,140,0.21052631578947367,0.2807017543859649,0.3701754385964911,57,0.2631578947368421,0.2982456140350877,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,145,0.21052631578947367,0.2807017543859649,0.37807017543859645,57,0.2631578947368421,0.2982456140350877,0.8947368421052632
1,ranges,node_55,realized,Balanced Acceptance,Under-0.50,-0.5,150,0.22807017543859648,0.3157894736842105,0.38596491228070173,57,0.2982456140350877,0.3157894736842105,0.8947368421052632
