sp,type,sampler,nbon,rep,deg,monitored
node_71,realized,BalancedAcceptance,341,32,32,12
node_71,realized,BalancedAcceptance,346,32,32,18
node_71,realized,BalancedAcceptance,351,32,32,19
node_71,realized,BalancedAcceptance,356,32,32,16
node_71,realized,BalancedAcceptance,361,32,32,17
node_71,realized,BalancedAcceptance,366,32,32,15
node_71,realized,BalancedAcceptance,371,32,32,13
node_71,realized,BalancedAcceptance,376,32,32,17
node_71,realized,BalancedAcceptance,381,32,32,15
node_71,realized,BalancedAcceptance,386,32,32,17
node_71,realized,BalancedAcceptance,391,32,32,13
node_71,realized,BalancedAcceptance,396,32,32,13
node_71,realized,BalancedAcceptance,401,32,32,19
node_71,realized,BalancedAcceptance,406,32,32,15
node_71,realized,BalancedAcceptance,411,32,32,15
node_71,realized,BalancedAcceptance,416,32,32,23
node_71,realized,BalancedAcceptance,421,32,32,18
node_71,realized,BalancedAcceptance,426,32,32,16
node_71,realized,BalancedAcceptance,431,32,32,16
node_71,realized,BalancedAcceptance,436,32,32,21
node_71,realized,BalancedAcceptance,441,32,32,18
node_71,realized,BalancedAcceptance,446,32,32,19
node_71,realized,BalancedAcceptance,451,32,32,18
node_71,realized,BalancedAcceptance,456,32,32,20
node_71,realized,BalancedAcceptance,461,32,32,19
node_71,realized,BalancedAcceptance,466,32,32,17
node_71,realized,BalancedAcceptance,471,32,32,17
node_71,realized,BalancedAcceptance,476,32,32,22
node_71,realized,BalancedAcceptance,481,32,32,16
node_71,realized,BalancedAcceptance,486,32,32,14
node_71,realized,BalancedAcceptance,491,32,32,17
node_71,realized,BalancedAcceptance,496,32,32,21
node_71,realized,BalancedAcceptance,1,33,32,0
node_71,realized,BalancedAcceptance,6,33,32,1
node_71,realized,BalancedAcceptance,11,33,32,0
node_71,realized,BalancedAcceptance,16,33,32,0
node_71,realized,BalancedAcceptance,21,33,32,0
node_71,realized,BalancedAcceptance,26,33,32,1
node_71,realized,BalancedAcceptance,31,33,32,6
node_71,realized,BalancedAcceptance,36,33,32,1
node_71,realized,BalancedAcceptance,41,33,32,3
node_71,realized,BalancedAcceptance,46,33,32,5
node_71,realized,BalancedAcceptance,51,33,32,0
node_71,realized,BalancedAcceptance,56,33,32,1
node_71,realized,BalancedAcceptance,61,33,32,4
node_71,realized,BalancedAcceptance,66,33,32,1
node_71,realized,BalancedAcceptance,71,33,32,5
node_71,realized,BalancedAcceptance,76,33,32,2
node_71,realized,BalancedAcceptance,81,33,32,5
node_71,realized,BalancedAcceptance,86,33,32,4
node_71,realized,BalancedAcceptance,91,33,32,8
node_71,realized,BalancedAcceptance,96,33,32,6
node_71,realized,BalancedAcceptance,101,33,32,5
node_71,realized,BalancedAcceptance,106,33,32,7
node_71,realized,BalancedAcceptance,111,33,32,6
node_71,realized,BalancedAcceptance,116,33,32,8
node_71,realized,BalancedAcceptance,121,33,32,7
node_71,realized,BalancedAcceptance,126,33,32,12
node_71,realized,BalancedAcceptance,131,33,32,10
node_71,realized,BalancedAcceptance,136,33,32,10
node_71,realized,BalancedAcceptance,141,33,32,8
node_71,realized,BalancedAcceptance,146,33,32,8
node_71,realized,BalancedAcceptance,151,33,32,9
node_71,realized,BalancedAcceptance,156,33,32,9
node_71,realized,BalancedAcceptance,161,33,32,14
node_71,realized,BalancedAcceptance,166,33,32,9
node_71,realized,BalancedAcceptance,171,33,32,8
node_71,realized,BalancedAcceptance,176,33,32,9
node_71,realized,BalancedAcceptance,181,33,32,11
node_71,realized,BalancedAcceptance,186,33,32,8
node_71,realized,BalancedAcceptance,191,33,32,10
node_71,realized,BalancedAcceptance,196,33,32,11
node_71,realized,BalancedAcceptance,201,33,32,12
node_71,realized,BalancedAcceptance,206,33,32,10
node_71,realized,BalancedAcceptance,211,33,32,9
node_71,realized,BalancedAcceptance,216,33,32,16
node_71,realized,BalancedAcceptance,221,33,32,10
node_71,realized,BalancedAcceptance,226,33,32,12
node_71,realized,BalancedAcceptance,231,33,32,14
node_71,realized,BalancedAcceptance,236,33,32,11
node_71,realized,BalancedAcceptance,241,33,32,10
node_71,realized,BalancedAcceptance,246,33,32,9
node_71,realized,BalancedAcceptance,251,33,32,12
node_71,realized,BalancedAcceptance,256,33,32,15
node_71,realized,BalancedAcceptance,261,33,32,16
node_71,realized,BalancedAcceptance,266,33,32,11
node_71,realized,BalancedAcceptance,271,33,32,13
node_71,realized,BalancedAcceptance,276,33,32,14
node_71,realized,BalancedAcceptance,281,33,32,11
node_71,realized,BalancedAcceptance,286,33,32,16
node_71,realized,BalancedAcceptance,291,33,32,16
node_71,realized,BalancedAcceptance,296,33,32,17
node_71,realized,BalancedAcceptance,301,33,32,18
node_71,realized,BalancedAcceptance,306,33,32,14
node_71,realized,BalancedAcceptance,311,33,32,13
node_71,realized,BalancedAcceptance,316,33,32,15
node_71,realized,BalancedAcceptance,321,33,32,15
node_71,realized,BalancedAcceptance,326,33,32,18
node_71,realized,BalancedAcceptance,331,33,32,16
node_71,realized,BalancedAcceptance,336,33,32,17
node_71,realized,BalancedAcceptance,341,33,32,12
node_71,realized,BalancedAcceptance,346,33,32,14
node_71,realized,BalancedAcceptance,351,33,32,15
node_71,realized,BalancedAcceptance,356,33,32,18
node_71,realized,BalancedAcceptance,361,33,32,17
node_71,realized,BalancedAcceptance,366,33,32,17
node_71,realized,BalancedAcceptance,371,33,32,19
node_71,realized,BalancedAcceptance,376,33,32,17
node_71,realized,BalancedAcceptance,381,33,32,14
node_71,realized,BalancedAcceptance,386,33,32,21
node_71,realized,BalancedAcceptance,391,33,32,21
node_71,realized,BalancedAcceptance,396,33,32,20
node_71,realized,BalancedAcceptance,401,33,32,19
node_71,realized,BalancedAcceptance,406,33,32,16
node_71,realized,BalancedAcceptance,411,33,32,10
node_71,realized,BalancedAcceptance,416,33,32,19
node_71,realized,BalancedAcceptance,421,33,32,16
node_71,realized,BalancedAcceptance,426,33,32,16
node_71,realized,BalancedAcceptance,431,33,32,16
node_71,realized,BalancedAcceptance,436,33,32,16
node_71,realized,BalancedAcceptance,441,33,32,16
node_71,realized,BalancedAcceptance,446,33,32,20
node_71,realized,BalancedAcceptance,451,33,32,19
node_71,realized,BalancedAcceptance,456,33,32,17
node_71,realized,BalancedAcceptance,461,33,32,16
node_71,realized,BalancedAcceptance,466,33,32,19
node_71,realized,BalancedAcceptance,471,33,32,19
node_71,realized,BalancedAcceptance,476,33,32,19
node_71,realized,BalancedAcceptance,481,33,32,19
node_71,realized,BalancedAcceptance,486,33,32,19
node_71,realized,BalancedAcceptance,491,33,32,18
node_71,realized,BalancedAcceptance,496,33,32,19
node_71,realized,BalancedAcceptance,1,34,32,1
node_71,realized,BalancedAcceptance,6,34,32,0
node_71,realized,BalancedAcceptance,11,34,32,0
node_71,realized,BalancedAcceptance,16,34,32,3
node_71,realized,BalancedAcceptance,21,34,32,1
node_71,realized,BalancedAcceptance,26,34,32,3
node_71,realized,BalancedAcceptance,31,34,32,1
node_71,realized,BalancedAcceptance,36,34,32,1
node_71,realized,BalancedAcceptance,41,34,32,4
node_71,realized,BalancedAcceptance,46,34,32,2
node_71,realized,BalancedAcceptance,51,34,32,4
node_71,realized,BalancedAcceptance,56,34,32,4
node_71,realized,BalancedAcceptance,61,34,32,8
node_71,realized,BalancedAcceptance,66,34,32,4
node_71,realized,BalancedAcceptance,71,34,32,4
node_71,realized,BalancedAcceptance,76,34,32,4
node_71,realized,BalancedAcceptance,81,34,32,4
node_71,realized,BalancedAcceptance,86,34,32,6
node_71,realized,BalancedAcceptance,91,34,32,4
node_71,realized,BalancedAcceptance,96,34,32,10
node_71,realized,BalancedAcceptance,101,34,32,4
node_71,realized,BalancedAcceptance,106,34,32,10
node_71,realized,BalancedAcceptance,111,34,32,4
node_71,realized,BalancedAcceptance,116,34,32,7
node_71,realized,BalancedAcceptance,121,34,32,9
node_71,realized,BalancedAcceptance,126,34,32,7
node_71,realized,BalancedAcceptance,131,34,32,9
node_71,realized,BalancedAcceptance,136,34,32,11
node_71,realized,BalancedAcceptance,141,34,32,8
node_71,realized,BalancedAcceptance,146,34,32,8
node_71,realized,BalancedAcceptance,151,34,32,9
node_71,realized,BalancedAcceptance,156,34,32,8
node_71,realized,BalancedAcceptance,161,34,32,9
node_71,realized,BalancedAcceptance,166,34,32,9
node_71,realized,BalancedAcceptance,171,34,32,9
node_71,realized,BalancedAcceptance,176,34,32,9
node_71,realized,BalancedAcceptance,181,34,32,9
node_71,realized,BalancedAcceptance,186,34,32,10
node_71,realized,BalancedAcceptance,191,34,32,14
node_71,realized,BalancedAcceptance,196,34,32,16
node_71,realized,BalancedAcceptance,201,34,32,10
node_71,realized,BalancedAcceptance,206,34,32,15
node_71,realized,BalancedAcceptance,211,34,32,9
node_71,realized,BalancedAcceptance,216,34,32,12
node_71,realized,BalancedAcceptance,221,34,32,9
node_71,realized,BalancedAcceptance,226,34,32,12
node_71,realized,BalancedAcceptance,231,34,32,12
node_71,realized,BalancedAcceptance,236,34,32,15
node_71,realized,BalancedAcceptance,241,34,32,12
node_71,realized,BalancedAcceptance,246,34,32,7
node_71,realized,BalancedAcceptance,251,34,32,14
node_71,realized,BalancedAcceptance,256,34,32,12
node_71,realized,BalancedAcceptance,261,34,32,12
node_71,realized,BalancedAcceptance,266,34,32,11
node_71,realized,BalancedAcceptance,271,34,32,10
node_71,realized,BalancedAcceptance,276,34,32,11
node_71,realized,BalancedAcceptance,281,34,32,18
node_71,realized,BalancedAcceptance,286,34,32,17
node_71,realized,BalancedAcceptance,291,34,32,14
node_71,realized,BalancedAcceptance,296,34,32,15
node_71,realized,BalancedAcceptance,301,34,32,15
node_71,realized,BalancedAcceptance,306,34,32,13
node_71,realized,BalancedAcceptance,311,34,32,11
node_71,realized,BalancedAcceptance,316,34,32,16
node_71,realized,BalancedAcceptance,321,34,32,14
node_71,realized,BalancedAcceptance,326,34,32,13
node_71,realized,BalancedAcceptance,331,34,32,16
node_71,realized,BalancedAcceptance,336,34,32,12
node_71,realized,BalancedAcceptance,341,34,32,13
node_71,realized,BalancedAcceptance,346,34,32,14
node_71,realized,BalancedAcceptance,351,34,32,17
node_71,realized,BalancedAcceptance,356,34,32,15
node_71,realized,BalancedAcceptance,361,34,32,18
node_71,realized,BalancedAcceptance,366,34,32,16
node_71,realized,BalancedAcceptance,371,34,32,19
node_71,realized,BalancedAcceptance,376,34,32,14
node_71,realized,BalancedAcceptance,381,34,32,17
node_71,realized,BalancedAcceptance,386,34,32,16
node_71,realized,BalancedAcceptance,391,34,32,17
node_71,realized,BalancedAcceptance,396,34,32,17
node_71,realized,BalancedAcceptance,401,34,32,19
node_71,realized,BalancedAcceptance,406,34,32,15
node_71,realized,BalancedAcceptance,411,34,32,13
node_71,realized,BalancedAcceptance,416,34,32,18
node_71,realized,BalancedAcceptance,421,34,32,21
node_71,realized,BalancedAcceptance,426,34,32,21
node_71,realized,BalancedAcceptance,431,34,32,19
node_71,realized,BalancedAcceptance,436,34,32,18
node_71,realized,BalancedAcceptance,441,34,32,18
node_71,realized,BalancedAcceptance,446,34,32,20
node_71,realized,BalancedAcceptance,451,34,32,21
node_71,realized,BalancedAcceptance,456,34,32,16
node_71,realized,BalancedAcceptance,461,34,32,18
node_71,realized,BalancedAcceptance,466,34,32,18
node_71,realized,BalancedAcceptance,471,34,32,20
node_71,realized,BalancedAcceptance,476,34,32,20
node_71,realized,BalancedAcceptance,481,34,32,19
node_71,realized,BalancedAcceptance,486,34,32,19
node_71,realized,BalancedAcceptance,491,34,32,16
node_71,realized,BalancedAcceptance,496,34,32,23
node_71,realized,BalancedAcceptance,1,35,32,0
node_71,realized,BalancedAcceptance,6,35,32,0
node_71,realized,BalancedAcceptance,11,35,32,0
node_71,realized,BalancedAcceptance,16,35,32,4
node_71,realized,BalancedAcceptance,21,35,32,2
node_71,realized,BalancedAcceptance,26,35,32,2
node_71,realized,BalancedAcceptance,31,35,32,4
node_71,realized,BalancedAcceptance,36,35,32,4
node_71,realized,BalancedAcceptance,41,35,32,5
node_71,realized,BalancedAcceptance,46,35,32,6
node_71,realized,BalancedAcceptance,51,35,32,0
node_71,realized,BalancedAcceptance,56,35,32,7
node_71,realized,BalancedAcceptance,61,35,32,6
node_71,realized,BalancedAcceptance,66,35,32,6
node_71,realized,BalancedAcceptance,71,35,32,3
node_71,realized,BalancedAcceptance,76,35,32,7
node_71,realized,BalancedAcceptance,81,35,32,4
node_71,realized,BalancedAcceptance,86,35,32,7
node_71,realized,BalancedAcceptance,91,35,32,8
node_71,realized,BalancedAcceptance,96,35,32,7
node_71,realized,BalancedAcceptance,101,35,32,9
node_71,realized,BalancedAcceptance,106,35,32,9
node_71,realized,BalancedAcceptance,111,35,32,8
node_71,realized,BalancedAcceptance,116,35,32,7
node_71,realized,BalancedAcceptance,121,35,32,9
node_71,realized,BalancedAcceptance,126,35,32,10
node_71,realized,BalancedAcceptance,131,35,32,3
node_71,realized,BalancedAcceptance,136,35,32,10
node_71,realized,BalancedAcceptance,141,35,32,13
node_71,realized,BalancedAcceptance,146,35,32,10
node_71,realized,BalancedAcceptance,151,35,32,12
node_71,realized,BalancedAcceptance,156,35,32,16
node_71,realized,BalancedAcceptance,161,35,32,10
node_71,realized,BalancedAcceptance,166,35,32,8
node_71,realized,BalancedAcceptance,171,35,32,15
node_71,realized,BalancedAcceptance,176,35,32,9
node_71,realized,BalancedAcceptance,181,35,32,10
node_71,realized,BalancedAcceptance,186,35,32,17
node_71,realized,BalancedAcceptance,191,35,32,12
node_71,realized,BalancedAcceptance,196,35,32,12
node_71,realized,BalancedAcceptance,201,35,32,9
node_71,realized,BalancedAcceptance,206,35,32,13
node_71,realized,BalancedAcceptance,211,35,32,15
node_71,realized,BalancedAcceptance,216,35,32,10
node_71,realized,BalancedAcceptance,221,35,32,13
node_71,realized,BalancedAcceptance,226,35,32,8
node_71,realized,BalancedAcceptance,231,35,32,14
node_71,realized,BalancedAcceptance,236,35,32,15
node_71,realized,BalancedAcceptance,241,35,32,12
node_71,realized,BalancedAcceptance,246,35,32,14
node_71,realized,BalancedAcceptance,251,35,32,16
node_71,realized,BalancedAcceptance,256,35,32,12
node_71,realized,BalancedAcceptance,261,35,32,14
node_71,realized,BalancedAcceptance,266,35,32,14
node_71,realized,BalancedAcceptance,271,35,32,13
node_71,realized,BalancedAcceptance,276,35,32,12
node_71,realized,BalancedAcceptance,281,35,32,10
node_71,realized,BalancedAcceptance,286,35,32,16
node_71,realized,BalancedAcceptance,291,35,32,17
node_71,realized,BalancedAcceptance,296,35,32,13
node_71,realized,BalancedAcceptance,301,35,32,16
node_71,realized,BalancedAcceptance,306,35,32,13
node_71,realized,BalancedAcceptance,311,35,32,17
node_71,realized,BalancedAcceptance,316,35,32,14
node_71,realized,BalancedAcceptance,321,35,32,15
node_71,realized,BalancedAcceptance,326,35,32,14
node_71,realized,BalancedAcceptance,331,35,32,11
node_71,realized,BalancedAcceptance,336,35,32,15
node_71,realized,BalancedAcceptance,341,35,32,18
node_71,realized,BalancedAcceptance,346,35,32,17
node_71,realized,BalancedAcceptance,351,35,32,16
node_71,realized,BalancedAcceptance,356,35,32,13
node_71,realized,BalancedAcceptance,361,35,32,13
node_71,realized,BalancedAcceptance,366,35,32,12
node_71,realized,BalancedAcceptance,371,35,32,16
node_71,realized,BalancedAcceptance,376,35,32,19
node_71,realized,BalancedAcceptance,381,35,32,12
node_71,realized,BalancedAcceptance,386,35,32,16
node_71,realized,BalancedAcceptance,391,35,32,18
node_71,realized,BalancedAcceptance,396,35,32,16
node_71,realized,BalancedAcceptance,401,35,32,20
node_71,realized,BalancedAcceptance,406,35,32,15
node_71,realized,BalancedAcceptance,411,35,32,20
node_71,realized,BalancedAcceptance,416,35,32,13
node_71,realized,BalancedAcceptance,421,35,32,17
node_71,realized,BalancedAcceptance,426,35,32,17
node_71,realized,BalancedAcceptance,431,35,32,14
node_71,realized,BalancedAcceptance,436,35,32,20
node_71,realized,BalancedAcceptance,441,35,32,15
node_71,realized,BalancedAcceptance,446,35,32,19
node_71,realized,BalancedAcceptance,451,35,32,20
node_71,realized,BalancedAcceptance,456,35,32,19
node_71,realized,BalancedAcceptance,461,35,32,21
node_71,realized,BalancedAcceptance,466,35,32,21
node_71,realized,BalancedAcceptance,471,35,32,20
node_71,realized,BalancedAcceptance,476,35,32,19
node_71,realized,BalancedAcceptance,481,35,32,16
node_71,realized,BalancedAcceptance,486,35,32,18
node_71,realized,BalancedAcceptance,491,35,32,19
node_71,realized,BalancedAcceptance,496,35,32,20
node_71,realized,BalancedAcceptance,1,36,32,0
node_71,realized,BalancedAcceptance,6,36,32,1
node_71,realized,BalancedAcceptance,11,36,32,0
node_71,realized,BalancedAcceptance,16,36,32,1
node_71,realized,BalancedAcceptance,21,36,32,1
node_71,realized,BalancedAcceptance,26,36,32,3
node_71,realized,BalancedAcceptance,31,36,32,2
node_71,realized,BalancedAcceptance,36,36,32,3
node_71,realized,BalancedAcceptance,41,36,32,0
node_71,realized,BalancedAcceptance,46,36,32,6
node_71,realized,BalancedAcceptance,51,36,32,5
node_71,realized,BalancedAcceptance,56,36,32,3
node_71,realized,BalancedAcceptance,61,36,32,4
node_71,realized,BalancedAcceptance,66,36,32,4
node_71,realized,BalancedAcceptance,71,36,32,5
node_71,realized,BalancedAcceptance,76,36,32,3
node_71,realized,BalancedAcceptance,81,36,32,6
node_71,realized,BalancedAcceptance,86,36,32,7
node_71,realized,BalancedAcceptance,91,36,32,7
node_71,realized,BalancedAcceptance,96,36,32,4
node_71,realized,BalancedAcceptance,101,36,32,6
node_71,realized,BalancedAcceptance,106,36,32,11
node_71,realized,BalancedAcceptance,111,36,32,10
node_71,realized,BalancedAcceptance,116,36,32,9
node_71,realized,BalancedAcceptance,121,36,32,9
node_71,realized,BalancedAcceptance,126,36,32,9
node_71,realized,BalancedAcceptance,131,36,32,10
node_71,realized,BalancedAcceptance,136,36,32,6
node_71,realized,BalancedAcceptance,141,36,32,6
node_71,realized,BalancedAcceptance,146,36,32,10
node_71,realized,BalancedAcceptance,151,36,32,10
node_71,realized,BalancedAcceptance,156,36,32,8
node_71,realized,BalancedAcceptance,161,36,32,9
node_71,realized,BalancedAcceptance,166,36,32,6
node_71,realized,BalancedAcceptance,171,36,32,6
node_71,realized,BalancedAcceptance,176,36,32,14
node_71,realized,BalancedAcceptance,181,36,32,13
node_71,realized,BalancedAcceptance,186,36,32,12
node_71,realized,BalancedAcceptance,191,36,32,12
